filename,partition,task,semantic_label,numeric_label
08453.png,val,source,museu_nacional_dart_de_catalunya,3
02301.png,train,source,petronas_towers,1
03726.png,train,source,berlin_cathedral,5
03048.png,train,source,gaudi_casa_batllo_barcelona,7
04476.png,train,source,berlin_cathedral,5
02568.png,train,source,gaudi_casa_batllo_barcelona,7
06289.png,train,source,st_stephen_cathedral_vienna,4
09489.png,test,source,st_stephen_cathedral_vienna,4
06152.png,train,source,rialto_bridge,2
01668.png,train,source,gaudi_casa_batllo_barcelona,7
01807.png,train,source,hagia_sophia,6
06677.png,train,source,hagia_sophia,6
04631.png,train,source,petronas_towers,1
04097.png,train,source,hagia_sophia,6
07772.png,val,source,rialto_bridge,2
07992.png,val,source,rialto_bridge,2
05073.png,train,source,museu_nacional_dart_de_catalunya,3
07710.png,val,source,colosseum,0
04479.png,train,source,st_stephen_cathedral_vienna,4
07813.png,val,source,museu_nacional_dart_de_catalunya,3
06428.png,train,source,gaudi_casa_batllo_barcelona,7
07627.png,val,source,hagia_sophia,6
05783.png,train,source,museu_nacional_dart_de_catalunya,3
00062.png,train,source,rialto_bridge,2
07703.png,val,source,museu_nacional_dart_de_catalunya,3
02809.png,train,source,st_stephen_cathedral_vienna,4
07906.png,val,source,berlin_cathedral,5
08886.png,test,source,berlin_cathedral,5
02592.png,train,source,rialto_bridge,2
06350.png,train,source,colosseum,0
08791.png,test,source,petronas_towers,1
06452.png,train,source,rialto_bridge,2
08971.png,test,source,petronas_towers,1
05726.png,train,source,berlin_cathedral,5
02780.png,train,source,colosseum,0
03442.png,train,source,rialto_bridge,2
06271.png,train,source,petronas_towers,1
08061.png,val,source,petronas_towers,1
04979.png,train,source,st_stephen_cathedral_vienna,4
05761.png,train,source,petronas_towers,1
08308.png,val,source,gaudi_casa_batllo_barcelona,7
05406.png,train,source,berlin_cathedral,5
00017.png,train,source,hagia_sophia,6
08907.png,test,source,hagia_sophia,6
08057.png,val,source,hagia_sophia,6
00847.png,train,source,hagia_sophia,6
08518.png,test,source,gaudi_casa_batllo_barcelona,7
07692.png,val,source,rialto_bridge,2
07587.png,val,source,hagia_sophia,6
09081.png,test,source,petronas_towers,1
07911.png,val,source,petronas_towers,1
09379.png,test,source,st_stephen_cathedral_vienna,4
01636.png,train,source,berlin_cathedral,5
08173.png,val,source,museu_nacional_dart_de_catalunya,3
07339.png,val,source,st_stephen_cathedral_vienna,4
08870.png,test,source,colosseum,0
07270.png,val,source,colosseum,0
03039.png,train,source,st_stephen_cathedral_vienna,4
00932.png,train,source,rialto_bridge,2
06781.png,train,source,petronas_towers,1
07631.png,val,source,petronas_towers,1
07700.png,val,source,colosseum,0
02488.png,train,source,gaudi_casa_batllo_barcelona,7
08458.png,val,source,gaudi_casa_batllo_barcelona,7
09037.png,test,source,hagia_sophia,6
04766.png,train,source,berlin_cathedral,5
08708.png,test,source,gaudi_casa_batllo_barcelona,7
00590.png,train,source,colosseum,0
02248.png,train,source,gaudi_casa_batllo_barcelona,7
01188.png,train,source,gaudi_casa_batllo_barcelona,7
03480.png,train,source,colosseum,0
02012.png,train,source,rialto_bridge,2
05260.png,train,source,colosseum,0
08036.png,val,source,berlin_cathedral,5
03457.png,train,source,hagia_sophia,6
02402.png,train,source,rialto_bridge,2
07831.png,val,source,petronas_towers,1
02756.png,train,source,berlin_cathedral,5
03109.png,train,source,st_stephen_cathedral_vienna,4
00403.png,train,source,museu_nacional_dart_de_catalunya,3
07251.png,val,source,petronas_towers,1
05209.png,train,source,st_stephen_cathedral_vienna,4
02122.png,train,source,rialto_bridge,2
07836.png,val,source,berlin_cathedral,5
07080.png,val,source,colosseum,0
08051.png,val,source,petronas_towers,1
04658.png,train,source,gaudi_casa_batllo_barcelona,7
06478.png,train,source,gaudi_casa_batllo_barcelona,7
02922.png,train,source,rialto_bridge,2
02221.png,train,source,petronas_towers,1
06109.png,train,source,st_stephen_cathedral_vienna,4
08223.png,val,source,museu_nacional_dart_de_catalunya,3
07887.png,val,source,hagia_sophia,6
09679.png,test,source,st_stephen_cathedral_vienna,4
05197.png,train,source,hagia_sophia,6
09039.png,test,source,st_stephen_cathedral_vienna,4
06926.png,train,source,berlin_cathedral,5
09800.png,test,source,colosseum,0
03387.png,train,source,hagia_sophia,6
09217.png,test,source,hagia_sophia,6
06956.png,train,source,berlin_cathedral,5
00660.png,train,source,colosseum,0
08311.png,val,source,petronas_towers,1
09502.png,test,source,rialto_bridge,2
05799.png,train,source,st_stephen_cathedral_vienna,4
09198.png,test,source,gaudi_casa_batllo_barcelona,7
04729.png,train,source,st_stephen_cathedral_vienna,4
05580.png,train,source,colosseum,0
07861.png,val,source,petronas_towers,1
07022.png,val,source,rialto_bridge,2
05790.png,train,source,colosseum,0
04672.png,train,source,rialto_bridge,2
05550.png,train,source,colosseum,0
00373.png,train,source,museu_nacional_dart_de_catalunya,3
02951.png,train,source,petronas_towers,1
07657.png,val,source,hagia_sophia,6
07709.png,val,source,st_stephen_cathedral_vienna,4
03739.png,train,source,st_stephen_cathedral_vienna,4
00032.png,train,source,rialto_bridge,2
08998.png,test,source,gaudi_casa_batllo_barcelona,7
03473.png,train,source,museu_nacional_dart_de_catalunya,3
02668.png,train,source,gaudi_casa_batllo_barcelona,7
01596.png,train,source,berlin_cathedral,5
03408.png,train,source,gaudi_casa_batllo_barcelona,7
04737.png,train,source,hagia_sophia,6
03912.png,train,source,rialto_bridge,2
08577.png,test,source,hagia_sophia,6
03463.png,train,source,museu_nacional_dart_de_catalunya,3
08818.png,test,source,gaudi_casa_batllo_barcelona,7
06578.png,train,source,gaudi_casa_batllo_barcelona,7
06582.png,train,source,rialto_bridge,2
01167.png,train,source,hagia_sophia,6
04916.png,train,source,berlin_cathedral,5
01792.png,train,source,rialto_bridge,2
09970.png,test,source,colosseum,0
07423.png,val,source,museu_nacional_dart_de_catalunya,3
01798.png,train,source,gaudi_casa_batllo_barcelona,7
07740.png,val,source,colosseum,0
05951.png,train,source,petronas_towers,1
07546.png,val,source,berlin_cathedral,5
04507.png,train,source,hagia_sophia,6
03061.png,train,source,petronas_towers,1
08419.png,val,source,st_stephen_cathedral_vienna,4
09862.png,test,source,rialto_bridge,2
01923.png,train,source,museu_nacional_dart_de_catalunya,3
01377.png,train,source,hagia_sophia,6
00648.png,train,source,gaudi_casa_batllo_barcelona,7
00426.png,train,source,berlin_cathedral,5
05720.png,train,source,colosseum,0
08856.png,test,source,berlin_cathedral,5
08869.png,test,source,st_stephen_cathedral_vienna,4
05901.png,train,source,petronas_towers,1
08170.png,val,source,colosseum,0
08866.png,test,source,berlin_cathedral,5
01000.png,train,source,colosseum,0
02798.png,train,source,gaudi_casa_batllo_barcelona,7
03273.png,train,source,museu_nacional_dart_de_catalunya,3
05426.png,train,source,berlin_cathedral,5
09209.png,test,source,st_stephen_cathedral_vienna,4
00012.png,train,source,rialto_bridge,2
08691.png,test,source,petronas_towers,1
06863.png,train,source,museu_nacional_dart_de_catalunya,3
09258.png,test,source,gaudi_casa_batllo_barcelona,7
07989.png,val,source,st_stephen_cathedral_vienna,4
05066.png,train,source,berlin_cathedral,5
03320.png,train,source,colosseum,0
07466.png,val,source,berlin_cathedral,5
05570.png,train,source,colosseum,0
06348.png,train,source,gaudi_casa_batllo_barcelona,7
01518.png,train,source,gaudi_casa_batllo_barcelona,7
09750.png,test,source,colosseum,0
09678.png,test,source,gaudi_casa_batllo_barcelona,7
00480.png,train,source,colosseum,0
02430.png,train,source,colosseum,0
05877.png,train,source,hagia_sophia,6
06219.png,train,source,st_stephen_cathedral_vienna,4
01766.png,train,source,berlin_cathedral,5
07046.png,val,source,berlin_cathedral,5
02281.png,train,source,petronas_towers,1
07486.png,val,source,berlin_cathedral,5
09932.png,test,source,rialto_bridge,2
07189.png,val,source,st_stephen_cathedral_vienna,4
02007.png,train,source,hagia_sophia,6
08268.png,val,source,gaudi_casa_batllo_barcelona,7
09050.png,test,source,colosseum,0
09861.png,test,source,petronas_towers,1
05239.png,train,source,st_stephen_cathedral_vienna,4
09940.png,test,source,colosseum,0
04322.png,train,source,rialto_bridge,2
06313.png,train,source,museu_nacional_dart_de_catalunya,3
00578.png,train,source,gaudi_casa_batllo_barcelona,7
04656.png,train,source,berlin_cathedral,5
07008.png,val,source,gaudi_casa_batllo_barcelona,7
03042.png,train,source,rialto_bridge,2
00766.png,train,source,berlin_cathedral,5
07098.png,val,source,gaudi_casa_batllo_barcelona,7
03427.png,train,source,hagia_sophia,6
08778.png,test,source,gaudi_casa_batllo_barcelona,7
07192.png,val,source,rialto_bridge,2
06541.png,train,source,petronas_towers,1
09817.png,test,source,hagia_sophia,6
07179.png,val,source,st_stephen_cathedral_vienna,4
03750.png,train,source,colosseum,0
05770.png,train,source,colosseum,0
02717.png,train,source,hagia_sophia,6
01888.png,train,source,gaudi_casa_batllo_barcelona,7
09698.png,test,source,gaudi_casa_batllo_barcelona,7
04303.png,train,source,museu_nacional_dart_de_catalunya,3
00021.png,train,source,petronas_towers,1
08299.png,val,source,st_stephen_cathedral_vienna,4
07313.png,val,source,museu_nacional_dart_de_catalunya,3
04671.png,train,source,petronas_towers,1
08981.png,test,source,petronas_towers,1
05728.png,train,source,gaudi_casa_batllo_barcelona,7
03933.png,train,source,museu_nacional_dart_de_catalunya,3
01148.png,train,source,gaudi_casa_batllo_barcelona,7
07579.png,val,source,st_stephen_cathedral_vienna,4
05266.png,train,source,berlin_cathedral,5
07280.png,val,source,colosseum,0
03753.png,train,source,museu_nacional_dart_de_catalunya,3
08989.png,test,source,st_stephen_cathedral_vienna,4
07738.png,val,source,gaudi_casa_batllo_barcelona,7
06040.png,train,source,colosseum,0
02233.png,train,source,museu_nacional_dart_de_catalunya,3
05842.png,train,source,rialto_bridge,2
07212.png,val,source,rialto_bridge,2
05247.png,train,source,hagia_sophia,6
04953.png,train,source,museu_nacional_dart_de_catalunya,3
09863.png,test,source,museu_nacional_dart_de_catalunya,3
05670.png,train,source,colosseum,0
03176.png,train,source,berlin_cathedral,5
02073.png,train,source,museu_nacional_dart_de_catalunya,3
00166.png,train,source,berlin_cathedral,5
06301.png,train,source,petronas_towers,1
06562.png,train,source,rialto_bridge,2
01216.png,train,source,berlin_cathedral,5
04681.png,train,source,petronas_towers,1
01819.png,train,source,st_stephen_cathedral_vienna,4
08022.png,val,source,rialto_bridge,2
00798.png,train,source,gaudi_casa_batllo_barcelona,7
00986.png,train,source,berlin_cathedral,5
08471.png,val,source,petronas_towers,1
01393.png,train,source,museu_nacional_dart_de_catalunya,3
04852.png,train,source,rialto_bridge,2
07288.png,val,source,gaudi_casa_batllo_barcelona,7
03608.png,train,source,gaudi_casa_batllo_barcelona,7
02037.png,train,source,hagia_sophia,6
09830.png,test,source,colosseum,0
01026.png,train,source,berlin_cathedral,5
01672.png,train,source,rialto_bridge,2
01309.png,train,source,st_stephen_cathedral_vienna,4
05319.png,train,source,st_stephen_cathedral_vienna,4
00757.png,train,source,hagia_sophia,6
07796.png,val,source,berlin_cathedral,5
02550.png,train,source,colosseum,0
07317.png,val,source,hagia_sophia,6
09120.png,test,source,colosseum,0
09909.png,test,source,st_stephen_cathedral_vienna,4
04150.png,train,source,colosseum,0
09487.png,test,source,hagia_sophia,6
07483.png,val,source,museu_nacional_dart_de_catalunya,3
07379.png,val,source,st_stephen_cathedral_vienna,4
04750.png,train,source,colosseum,0
06702.png,train,source,rialto_bridge,2
09937.png,test,source,hagia_sophia,6
02862.png,train,source,rialto_bridge,2
01599.png,train,source,st_stephen_cathedral_vienna,4
01628.png,train,source,gaudi_casa_batllo_barcelona,7
07651.png,val,source,petronas_towers,1
01747.png,train,source,hagia_sophia,6
02102.png,train,source,rialto_bridge,2
09503.png,test,source,museu_nacional_dart_de_catalunya,3
04962.png,train,source,rialto_bridge,2
04900.png,train,source,colosseum,0
02723.png,train,source,museu_nacional_dart_de_catalunya,3
07001.png,val,source,petronas_towers,1
08027.png,val,source,hagia_sophia,6
04348.png,train,source,gaudi_casa_batllo_barcelona,7
07513.png,val,source,museu_nacional_dart_de_catalunya,3
03157.png,train,source,hagia_sophia,6
00120.png,train,source,colosseum,0
06949.png,train,source,st_stephen_cathedral_vienna,4
04652.png,train,source,rialto_bridge,2
02609.png,train,source,st_stephen_cathedral_vienna,4
02261.png,train,source,petronas_towers,1
00572.png,train,source,rialto_bridge,2
03866.png,train,source,berlin_cathedral,5
08466.png,val,source,berlin_cathedral,5
01388.png,train,source,gaudi_casa_batllo_barcelona,7
04790.png,train,source,colosseum,0
07646.png,val,source,berlin_cathedral,5
07982.png,val,source,rialto_bridge,2
00333.png,train,source,museu_nacional_dart_de_catalunya,3
08078.png,val,source,gaudi_casa_batllo_barcelona,7
06248.png,train,source,gaudi_casa_batllo_barcelona,7
08472.png,val,source,rialto_bridge,2
02443.png,train,source,museu_nacional_dart_de_catalunya,3
02839.png,train,source,st_stephen_cathedral_vienna,4
07602.png,val,source,rialto_bridge,2
08229.png,val,source,st_stephen_cathedral_vienna,4
04630.png,train,source,colosseum,0
00386.png,train,source,berlin_cathedral,5
03271.png,train,source,petronas_towers,1
08019.png,val,source,st_stephen_cathedral_vienna,4
00501.png,train,source,petronas_towers,1
01588.png,train,source,gaudi_casa_batllo_barcelona,7
04331.png,train,source,petronas_towers,1
08867.png,test,source,hagia_sophia,6
03706.png,train,source,berlin_cathedral,5
09496.png,test,source,berlin_cathedral,5
02482.png,train,source,rialto_bridge,2
06323.png,train,source,museu_nacional_dart_de_catalunya,3
07653.png,val,source,museu_nacional_dart_de_catalunya,3
08948.png,test,source,gaudi_casa_batllo_barcelona,7
03132.png,train,source,rialto_bridge,2
04038.png,train,source,gaudi_casa_batllo_barcelona,7
01996.png,train,source,berlin_cathedral,5
07300.png,val,source,colosseum,0
05139.png,train,source,st_stephen_cathedral_vienna,4
07913.png,val,source,museu_nacional_dart_de_catalunya,3
08310.png,val,source,colosseum,0
08992.png,test,source,rialto_bridge,2
07589.png,val,source,st_stephen_cathedral_vienna,4
09736.png,test,source,berlin_cathedral,5
08303.png,val,source,museu_nacional_dart_de_catalunya,3
07073.png,val,source,museu_nacional_dart_de_catalunya,3
06669.png,train,source,st_stephen_cathedral_vienna,4
07592.png,val,source,rialto_bridge,2
06681.png,train,source,petronas_towers,1
05090.png,train,source,colosseum,0
09533.png,test,source,museu_nacional_dart_de_catalunya,3
02566.png,train,source,berlin_cathedral,5
00441.png,train,source,petronas_towers,1
00872.png,train,source,rialto_bridge,2
04449.png,train,source,st_stephen_cathedral_vienna,4
09507.png,test,source,hagia_sophia,6
05993.png,train,source,museu_nacional_dart_de_catalunya,3
03810.png,train,source,colosseum,0
05248.png,train,source,gaudi_casa_batllo_barcelona,7
09210.png,test,source,colosseum,0
09032.png,test,source,rialto_bridge,2
05046.png,train,source,berlin_cathedral,5
06586.png,train,source,berlin_cathedral,5
07307.png,val,source,hagia_sophia,6
00276.png,train,source,berlin_cathedral,5
08256.png,val,source,berlin_cathedral,5
09751.png,test,source,petronas_towers,1
00368.png,train,source,gaudi_casa_batllo_barcelona,7
00809.png,train,source,st_stephen_cathedral_vienna,4
08069.png,val,source,st_stephen_cathedral_vienna,4
07069.png,val,source,st_stephen_cathedral_vienna,4
09740.png,test,source,colosseum,0
06446.png,train,source,berlin_cathedral,5
04903.png,train,source,museu_nacional_dart_de_catalunya,3
06412.png,train,source,rialto_bridge,2
04249.png,train,source,st_stephen_cathedral_vienna,4
04991.png,train,source,petronas_towers,1
08448.png,val,source,gaudi_casa_batllo_barcelona,7
01802.png,train,source,rialto_bridge,2
09119.png,test,source,st_stephen_cathedral_vienna,4
04326.png,train,source,berlin_cathedral,5
05178.png,train,source,gaudi_casa_batllo_barcelona,7
05710.png,train,source,colosseum,0
04380.png,train,source,colosseum,0
08692.png,test,source,rialto_bridge,2
07556.png,val,source,berlin_cathedral,5
08872.png,test,source,rialto_bridge,2
08771.png,test,source,petronas_towers,1
08127.png,val,source,hagia_sophia,6
01350.png,train,source,colosseum,0
01229.png,train,source,st_stephen_cathedral_vienna,4
01576.png,train,source,berlin_cathedral,5
04336.png,train,source,berlin_cathedral,5
06170.png,train,source,colosseum,0
07200.png,val,source,colosseum,0
07728.png,val,source,gaudi_casa_batllo_barcelona,7
02277.png,train,source,hagia_sophia,6
03972.png,train,source,rialto_bridge,2
