filename,semantic_label,partition,numeric_label,task
06673_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08252.png,rialto_bridge,val,2,source
04892_aug_0.png,rialto_bridge,train,2,source
08631.png,petronas_towers,test,1,source
06838_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03990_aug_0.png,colosseum,train,0,source
07330.png,colosseum,val,0,source
07419.png,st_stephen_cathedral_vienna,val,4,source
07510.png,colosseum,val,0,source
09581.png,petronas_towers,test,1,source
03029_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07622.png,rialto_bridge,val,2,source
05289_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06402_aug_0.png,rialto_bridge,train,2,source
07539.png,st_stephen_cathedral_vienna,val,4,source
07840.png,colosseum,val,0,source
05149_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02846_aug_0.png,berlin_cathedral,train,5,source
07543.png,museu_nacional_dart_de_catalunya,val,3,source
01073_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09813.png,museu_nacional_dart_de_catalunya,test,3,source
04028_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08046.png,berlin_cathedral,val,5,source
09456.png,berlin_cathedral,test,5,source
04066_aug_0.png,berlin_cathedral,train,5,source
08690.png,colosseum,test,0,source
03507_aug_0.png,hagia_sophia,train,6,source
01619_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02489_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03541_aug_0.png,petronas_towers,train,1,source
02803_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09953.png,museu_nacional_dart_de_catalunya,test,3,source
03672_aug_0.png,rialto_bridge,train,2,source
03010_aug_0.png,colosseum,train,0,source
00938_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05612_aug_0.png,rialto_bridge,train,2,source
07572.png,rialto_bridge,val,2,source
08453.png,museu_nacional_dart_de_catalunya,val,3,source
02301_aug_0.png,petronas_towers,train,1,source
03726_aug_0.png,berlin_cathedral,train,5,source
03048_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04476_aug_0.png,berlin_cathedral,train,5,source
02568_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06289_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09489.png,st_stephen_cathedral_vienna,test,4,source
06152_aug_0.png,rialto_bridge,train,2,source
01668_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01807_aug_0.png,hagia_sophia,train,6,source
06677_aug_0.png,hagia_sophia,train,6,source
04631_aug_0.png,petronas_towers,train,1,source
04097_aug_0.png,hagia_sophia,train,6,source
07772.png,rialto_bridge,val,2,source
07992.png,rialto_bridge,val,2,source
05073_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07710.png,colosseum,val,0,source
04479_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07813.png,museu_nacional_dart_de_catalunya,val,3,source
06428_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07627.png,hagia_sophia,val,6,source
05783_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00062_aug_0.png,rialto_bridge,train,2,source
07703.png,museu_nacional_dart_de_catalunya,val,3,source
02809_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07906.png,berlin_cathedral,val,5,source
08886.png,berlin_cathedral,test,5,source
02592_aug_0.png,rialto_bridge,train,2,source
06350_aug_0.png,colosseum,train,0,source
08791.png,petronas_towers,test,1,source
06452_aug_0.png,rialto_bridge,train,2,source
08971.png,petronas_towers,test,1,source
05726_aug_0.png,berlin_cathedral,train,5,source
02780_aug_0.png,colosseum,train,0,source
03442_aug_0.png,rialto_bridge,train,2,source
06271_aug_0.png,petronas_towers,train,1,source
08061.png,petronas_towers,val,1,source
04979_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05761_aug_0.png,petronas_towers,train,1,source
08308.png,gaudi_casa_batllo_barcelona,val,7,source
05406_aug_0.png,berlin_cathedral,train,5,source
00017_aug_0.png,hagia_sophia,train,6,source
08907.png,hagia_sophia,test,6,source
08057.png,hagia_sophia,val,6,source
00847_aug_0.png,hagia_sophia,train,6,source
08518.png,gaudi_casa_batllo_barcelona,test,7,source
07692.png,rialto_bridge,val,2,source
07587.png,hagia_sophia,val,6,source
09081.png,petronas_towers,test,1,source
07911.png,petronas_towers,val,1,source
09379.png,st_stephen_cathedral_vienna,test,4,source
01636_aug_0.png,berlin_cathedral,train,5,source
08173.png,museu_nacional_dart_de_catalunya,val,3,source
07339.png,st_stephen_cathedral_vienna,val,4,source
08870.png,colosseum,test,0,source
07270.png,colosseum,val,0,source
03039_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00932_aug_0.png,rialto_bridge,train,2,source
06781_aug_0.png,petronas_towers,train,1,source
07631.png,petronas_towers,val,1,source
07700.png,colosseum,val,0,source
02488_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08458.png,gaudi_casa_batllo_barcelona,val,7,source
09037.png,hagia_sophia,test,6,source
04766_aug_0.png,berlin_cathedral,train,5,source
08708.png,gaudi_casa_batllo_barcelona,test,7,source
00590_aug_0.png,colosseum,train,0,source
02248_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01188_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03480_aug_0.png,colosseum,train,0,source
02012_aug_0.png,rialto_bridge,train,2,source
05260_aug_0.png,colosseum,train,0,source
08036.png,berlin_cathedral,val,5,source
03457_aug_0.png,hagia_sophia,train,6,source
02402_aug_0.png,rialto_bridge,train,2,source
07831.png,petronas_towers,val,1,source
02756_aug_0.png,berlin_cathedral,train,5,source
03109_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00403_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07251.png,petronas_towers,val,1,source
05209_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02122_aug_0.png,rialto_bridge,train,2,source
07836.png,berlin_cathedral,val,5,source
07080.png,colosseum,val,0,source
08051.png,petronas_towers,val,1,source
04658_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06478_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02922_aug_0.png,rialto_bridge,train,2,source
02221_aug_0.png,petronas_towers,train,1,source
06109_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08223.png,museu_nacional_dart_de_catalunya,val,3,source
07887.png,hagia_sophia,val,6,source
09679.png,st_stephen_cathedral_vienna,test,4,source
05197_aug_0.png,hagia_sophia,train,6,source
09039.png,st_stephen_cathedral_vienna,test,4,source
06926_aug_0.png,berlin_cathedral,train,5,source
09800.png,colosseum,test,0,source
03387_aug_0.png,hagia_sophia,train,6,source
09217.png,hagia_sophia,test,6,source
06956_aug_0.png,berlin_cathedral,train,5,source
00660_aug_0.png,colosseum,train,0,source
08311.png,petronas_towers,val,1,source
09502.png,rialto_bridge,test,2,source
05799_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09198.png,gaudi_casa_batllo_barcelona,test,7,source
04729_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05580_aug_0.png,colosseum,train,0,source
07861.png,petronas_towers,val,1,source
07022.png,rialto_bridge,val,2,source
05790_aug_0.png,colosseum,train,0,source
04672_aug_0.png,rialto_bridge,train,2,source
05550_aug_0.png,colosseum,train,0,source
00373_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02951_aug_0.png,petronas_towers,train,1,source
07657.png,hagia_sophia,val,6,source
07709.png,st_stephen_cathedral_vienna,val,4,source
03739_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00032_aug_0.png,rialto_bridge,train,2,source
08998.png,gaudi_casa_batllo_barcelona,test,7,source
03473_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02668_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01596_aug_0.png,berlin_cathedral,train,5,source
03408_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04737_aug_0.png,hagia_sophia,train,6,source
03912_aug_0.png,rialto_bridge,train,2,source
08577.png,hagia_sophia,test,6,source
03463_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08818.png,gaudi_casa_batllo_barcelona,test,7,source
06578_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06582_aug_0.png,rialto_bridge,train,2,source
01167_aug_0.png,hagia_sophia,train,6,source
04916_aug_0.png,berlin_cathedral,train,5,source
01792_aug_0.png,rialto_bridge,train,2,source
09970.png,colosseum,test,0,source
07423.png,museu_nacional_dart_de_catalunya,val,3,source
01798_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07740.png,colosseum,val,0,source
05951_aug_0.png,petronas_towers,train,1,source
07546.png,berlin_cathedral,val,5,source
04507_aug_0.png,hagia_sophia,train,6,source
03061_aug_0.png,petronas_towers,train,1,source
08419.png,st_stephen_cathedral_vienna,val,4,source
09862.png,rialto_bridge,test,2,source
01923_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01377_aug_0.png,hagia_sophia,train,6,source
00648_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00426_aug_0.png,berlin_cathedral,train,5,source
05720_aug_0.png,colosseum,train,0,source
08856.png,berlin_cathedral,test,5,source
08869.png,st_stephen_cathedral_vienna,test,4,source
05901_aug_0.png,petronas_towers,train,1,source
08170.png,colosseum,val,0,source
08866.png,berlin_cathedral,test,5,source
01000_aug_0.png,colosseum,train,0,source
02798_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03273_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05426_aug_0.png,berlin_cathedral,train,5,source
09209.png,st_stephen_cathedral_vienna,test,4,source
00012_aug_0.png,rialto_bridge,train,2,source
08691.png,petronas_towers,test,1,source
06863_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09258.png,gaudi_casa_batllo_barcelona,test,7,source
07989.png,st_stephen_cathedral_vienna,val,4,source
05066_aug_0.png,berlin_cathedral,train,5,source
03320_aug_0.png,colosseum,train,0,source
07466.png,berlin_cathedral,val,5,source
05570_aug_0.png,colosseum,train,0,source
06348_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01518_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09750.png,colosseum,test,0,source
09678.png,gaudi_casa_batllo_barcelona,test,7,source
00480_aug_0.png,colosseum,train,0,source
02430_aug_0.png,colosseum,train,0,source
05877_aug_0.png,hagia_sophia,train,6,source
06219_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01766_aug_0.png,berlin_cathedral,train,5,source
07046.png,berlin_cathedral,val,5,source
02281_aug_0.png,petronas_towers,train,1,source
07486.png,berlin_cathedral,val,5,source
09932.png,rialto_bridge,test,2,source
07189.png,st_stephen_cathedral_vienna,val,4,source
02007_aug_0.png,hagia_sophia,train,6,source
08268.png,gaudi_casa_batllo_barcelona,val,7,source
09050.png,colosseum,test,0,source
09861.png,petronas_towers,test,1,source
05239_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09940.png,colosseum,test,0,source
04322_aug_0.png,rialto_bridge,train,2,source
06313_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00578_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04656_aug_0.png,berlin_cathedral,train,5,source
07008.png,gaudi_casa_batllo_barcelona,val,7,source
03042_aug_0.png,rialto_bridge,train,2,source
00766_aug_0.png,berlin_cathedral,train,5,source
07098.png,gaudi_casa_batllo_barcelona,val,7,source
03427_aug_0.png,hagia_sophia,train,6,source
08778.png,gaudi_casa_batllo_barcelona,test,7,source
07192.png,rialto_bridge,val,2,source
06541_aug_0.png,petronas_towers,train,1,source
09817.png,hagia_sophia,test,6,source
07179.png,st_stephen_cathedral_vienna,val,4,source
03750_aug_0.png,colosseum,train,0,source
05770_aug_0.png,colosseum,train,0,source
02717_aug_0.png,hagia_sophia,train,6,source
01888_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09698.png,gaudi_casa_batllo_barcelona,test,7,source
04303_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00021_aug_0.png,petronas_towers,train,1,source
08299.png,st_stephen_cathedral_vienna,val,4,source
07313.png,museu_nacional_dart_de_catalunya,val,3,source
04671_aug_0.png,petronas_towers,train,1,source
08981.png,petronas_towers,test,1,source
05728_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03933_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01148_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07579.png,st_stephen_cathedral_vienna,val,4,source
05266_aug_0.png,berlin_cathedral,train,5,source
07280.png,colosseum,val,0,source
03753_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08989.png,st_stephen_cathedral_vienna,test,4,source
07738.png,gaudi_casa_batllo_barcelona,val,7,source
06040_aug_0.png,colosseum,train,0,source
02233_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05842_aug_0.png,rialto_bridge,train,2,source
07212.png,rialto_bridge,val,2,source
05247_aug_0.png,hagia_sophia,train,6,source
04953_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09863.png,museu_nacional_dart_de_catalunya,test,3,source
05670_aug_0.png,colosseum,train,0,source
03176_aug_0.png,berlin_cathedral,train,5,source
02073_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00166_aug_0.png,berlin_cathedral,train,5,source
06301_aug_0.png,petronas_towers,train,1,source
06562_aug_0.png,rialto_bridge,train,2,source
01216_aug_0.png,berlin_cathedral,train,5,source
04681_aug_0.png,petronas_towers,train,1,source
01819_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08022.png,rialto_bridge,val,2,source
00798_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00986_aug_0.png,berlin_cathedral,train,5,source
08471.png,petronas_towers,val,1,source
01393_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
04852_aug_0.png,rialto_bridge,train,2,source
07288.png,gaudi_casa_batllo_barcelona,val,7,source
03608_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02037_aug_0.png,hagia_sophia,train,6,source
09830.png,colosseum,test,0,source
01026_aug_0.png,berlin_cathedral,train,5,source
01672_aug_0.png,rialto_bridge,train,2,source
01309_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05319_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00757_aug_0.png,hagia_sophia,train,6,source
07796.png,berlin_cathedral,val,5,source
02550_aug_0.png,colosseum,train,0,source
07317.png,hagia_sophia,val,6,source
09120.png,colosseum,test,0,source
09909.png,st_stephen_cathedral_vienna,test,4,source
04150_aug_0.png,colosseum,train,0,source
09487.png,hagia_sophia,test,6,source
07483.png,museu_nacional_dart_de_catalunya,val,3,source
07379.png,st_stephen_cathedral_vienna,val,4,source
04750_aug_0.png,colosseum,train,0,source
06702_aug_0.png,rialto_bridge,train,2,source
09937.png,hagia_sophia,test,6,source
02862_aug_0.png,rialto_bridge,train,2,source
01599_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01628_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07651.png,petronas_towers,val,1,source
01747_aug_0.png,hagia_sophia,train,6,source
02102_aug_0.png,rialto_bridge,train,2,source
09503.png,museu_nacional_dart_de_catalunya,test,3,source
04962_aug_0.png,rialto_bridge,train,2,source
04900_aug_0.png,colosseum,train,0,source
02723_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07001.png,petronas_towers,val,1,source
08027.png,hagia_sophia,val,6,source
04348_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07513.png,museu_nacional_dart_de_catalunya,val,3,source
03157_aug_0.png,hagia_sophia,train,6,source
00120_aug_0.png,colosseum,train,0,source
06949_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04652_aug_0.png,rialto_bridge,train,2,source
02609_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02261_aug_0.png,petronas_towers,train,1,source
00572_aug_0.png,rialto_bridge,train,2,source
03866_aug_0.png,berlin_cathedral,train,5,source
08466.png,berlin_cathedral,val,5,source
01388_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04790_aug_0.png,colosseum,train,0,source
07646.png,berlin_cathedral,val,5,source
07982.png,rialto_bridge,val,2,source
00333_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08078.png,gaudi_casa_batllo_barcelona,val,7,source
06248_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08472.png,rialto_bridge,val,2,source
02443_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02839_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07602.png,rialto_bridge,val,2,source
08229.png,st_stephen_cathedral_vienna,val,4,source
04630_aug_0.png,colosseum,train,0,source
00386_aug_0.png,berlin_cathedral,train,5,source
03271_aug_0.png,petronas_towers,train,1,source
08019.png,st_stephen_cathedral_vienna,val,4,source
00501_aug_0.png,petronas_towers,train,1,source
01588_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04331_aug_0.png,petronas_towers,train,1,source
08867.png,hagia_sophia,test,6,source
03706_aug_0.png,berlin_cathedral,train,5,source
09496.png,berlin_cathedral,test,5,source
02482_aug_0.png,rialto_bridge,train,2,source
06323_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07653.png,museu_nacional_dart_de_catalunya,val,3,source
08948.png,gaudi_casa_batllo_barcelona,test,7,source
03132_aug_0.png,rialto_bridge,train,2,source
04038_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01996_aug_0.png,berlin_cathedral,train,5,source
07300.png,colosseum,val,0,source
05139_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07913.png,museu_nacional_dart_de_catalunya,val,3,source
