reviewText,unixReviewTime,reviewTime,rating,label
"Here's an interesting question - what do you have when you take a romantic comedy and forget to add any romance or comedy to it? You get Maid in Manhatten, that's what.I like J Lo, I actually think she has some redeeming qualities in the field of acting, unlike so many other pop stars turned actresses. This movie however, is barely tolerable to sit through. The only good thing about it is J Lo's natural charm and way.The plot to this movie is niether very interesting nor very creative and it falls way short of other romantic comedies.J Lo plays a poor maid who, through a series of accidents and circumstances, ends up falling for a rich politician staying at the hotel she works at. That is basically the entire plot, not much more meat there folks. And it doesnt get any better, the whole movie is dry, bland and lacks any character.Being male, you may think I am biased to the genre - but not so. I actually like a good romantic comedy, but this one will niether make you laugh, nor make you cry. There weren't any real funny parts in this movie, how can a romantic comedy forget to have any comedy???! And more-so the little romance there is, isn't very romantic. Nothing like when ""harry met sally"", or even ""you've got mail"".No - ""Maid in Manhatten"" simply lacks any of the things you watch this type of movie for. Hopefully J Lo's next movie will be better written and give her a better chance to show case her personality.",1058659200,"07 20, 2003",2.0,-1
"Two of the premier actors of their generation put on a stunning performance, as does the city of Troy, NY where I was partially filmed",1392076800,"02 11, 2014",5.0,1
"Wow. What a great film. It has action, blood,humor, and a great story. Two good actors convey the trust between brother and sister and the humor that all siblings have.",1399334400,"05 6, 2014",5.0,1
Need to work on those accents!,1416441600,"11 20, 2014",3.0,0
I loved Nancy Drew novels when I was a kid.,1432944000,"05 30, 2015",3.0,0
"It moves a little slow, but the development of the story is good.",1448323200,"11 24, 2015",3.0,0
ok,1429747200,"04 23, 2015",3.0,0
It was ok. It was lot of action which included shooting and explosions and that makes movies interested and excitement. It could been better but it was ok movie and I still would watch it again.,1364860800,"04 2, 2013",3.0,0
"I loved,the,movie and actors.except the main woman gets a bit annoying.besides her great movie.",1438128000,"07 29, 2015",4.0,1
Not everyone can play a hero and this may be an example of how important that is -- Frankie tried but it was hard to separate  the man from the role.,1394409600,"03 10, 2014",3.0,0
love the sweetness and the acting  1,1454025600,"01 29, 2016",5.0,1
GREAT,1510617600,"11 14, 2017",5.0,1
girl running around almost naked the whole time. these actors should be ashamed for making this picture..and that justin timberlake is a joke.,1192665600,"10 18, 2007",1.0,-1
a masterpiece.,1449964800,"12 13, 2015",5.0,1
Very enjoyable and I've seen it a number of times before. I had watched this over the years and the young Mr. Morse actor just keeps me coming back.,1465862400,"06 14, 2016",5.0,1
Not a comedy,1435363200,"06 27, 2015",1.0,-1
"great actors, thin on plot.",1498262400,"06 24, 2017",4.0,1
"Great actors, and loaded with action!",1463529600,"05 18, 2016",4.0,1
Interesting movie done with old time actors. Enjoyed it.,1418515200,"12 14, 2014",3.0,0
"This is a good start to the Hobbit franchise. I realize the characters need to be developed and, the story would naturally be slow at first. This is a useful prequel to the Lord Of The Rings trilogy; some good tie-ins. I wished for more of the action sooner but, realize it had to be done this way. The bonus features are nothing special. This is a good movie to watch once; if only to give a lead-in to the next.",1388275200,"12 29, 2013",3.0,0
It seemed a little slow but picked up in the middle of the movie.  I seen both gentlemen in better movies,1361577600,"02 23, 2013",3.0,0
The Mummy is back! But tings have changed. After the dropout from Rachel Weisz. Maria Bello was hired to fill in her shoes. Don't get me wrong she is an awesome actress but not for this kind of genre. The whole movie is a bit of this a bit of that and you always ask yourself when will it be over. I think the whole franchise is like a worn out shoe so hopefully it will be over forever. For those who want beat up time do me a favor and R E N T this movie but don't spend one dime for your collection.,1229558400,"12 18, 2008",2.0,-1
movie full of stars great actors and Tom Cruise,1236470400,"03 8, 2009",4.0,1
Nasty dirty movie not even funny my teenagers turned it off.,1412726400,"10 8, 2014",1.0,-1
"Great special effects, decent acting, but no real story line that had any satisfactory ending.",1409356800,"08 30, 2014",2.0,-1
I thought the whole story was weak.  Can't believe I watched it to the end.,1412812800,"10 9, 2014",2.0,-1
He thinks this is a classic movie and watches regularly. For him it is pure entertainment and the actors are great.,1364688000,"03 31, 2013",5.0,1
I did Not like Loren in this film.,1421193600,"01 14, 2015",3.0,0
No Matter what people may say bad about this movie I still like'd it ((it could )) have been Better yes but It's what I like that matters Right.,1434153600,"06 13, 2015",4.0,1
It's okay for when there's nothing else to watch.,1466121600,"06 17, 2016",2.0,-1
Plot made no sense. Waste of money.,1435104000,"06 24, 2015",1.0,-1
Didn't like anything about it except but still couldn't turn away.,1474848000,"09 26, 2016",3.0,0
"Grandkids loved it, and now go around singing the theme song.",1417392000,"12 1, 2014",5.0,1
Very Poor Low Budget Movie.,1428883200,"04 13, 2015",2.0,-1
Movie condition was great. The movie itself is not one of Patrick's best.,1421884800,"01 22, 2015",3.0,0
"When I first saw this I thought it was awesome, these days I see tanks from 1960 in WW2 movie and so on. But the first scene, speech in front of flag, is worth the price!",1469318400,"07 24, 2016",3.0,0
A desperate last-chance effort to keep this film franchise going.  Horrible!  I'm sorry I wasted the time to watch it!,1291507200,"12 5, 2010",2.0,-1
I'm not a great fan of Jamie Foxx but he delivers on this one and the power of the story line and supporting actors make for a great movie.  You'll definitely watch it more than once,1353456000,"11 21, 2012",5.0,1
"I hate muddled movies.  We watched about 15 minutes of it - and if you can't hook me fast, you can't hook me at all - and turned it off.",1406505600,"07 28, 2014",2.0,-1
Of course nothing can beat the first movie.  Still laughed and enjoyed it.,1435795200,"07 2, 2015",3.0,0
LOVE this movie...better than 007 movies! The music is outstanding too (I bought it).  The actors do a great job in bringing back an old series and making it so modern and sexy.,1486771200,"02 11, 2017",5.0,1
"Liked it, for what it is: a low budget horror movie. I didn't find any of the main actors annoying in spite of the fact that they were all much older than ""students"".  Some gore, a little humor, was better than expected until the no ending end.",1476057600,"10 10, 2016",4.0,1
"This movie was not at all what I expected but in the end I loved it. The actors are very good, the roles they played was out standing. Delivery was fast and great condition. I was thinking he would not end up with her after what he found out about her, but was great.",1379289600,"09 16, 2013",5.0,1
"Least funny show ever. This is worse than the present day Saturday Night Live, which is awful. The skits just aren't funny.",1305417600,"05 15, 2011",1.0,-1
"It's great to look at old movies you grew up with so inspiring ... Great actors a story , well told.. We have come so far to where we're at.. Movies just show how we got there it was some good people along the way..",1384300800,"11 13, 2013",5.0,1
Boring & disappointing. Don't waste your time & money on this. Couldn't even finish watching it. It was a real sleeper.,1397433600,"04 14, 2014",1.0,-1
"Very crude and disgusting. If you're a Christian, don't watch it! I am shocked that so many people liked this movie.",1392768000,"02 19, 2014",1.0,-1
very good,1452124800,"01 7, 2016",5.0,1
bad movies,1504396800,"09 3, 2017",2.0,-1
eh.....Total low budget and average acting.  Only could watch 20 min before moving on.,1425081600,"02 28, 2015",1.0,-1
"I love sci-fi movies. This was a decent one with an interesting plot and some good actors. They pulled it off for the most part but the movie will not be labeled a classic by a long shot. Still, it is certainly worth watching.",1381881600,"10 16, 2013",3.0,0
"I was able to enjoy this movie as its own storyline - the actors were fun, the drama was good, action was great. I feel that there were a few key parts of the book that were changed, effectively taking away a large part of the suspense that made the book such a  page-turner. If you watch the movie without trying to compare it to the book, you'll enjoy it.",1394755200,"03 14, 2014",4.0,1
bad,1407542400,"08 9, 2014",1.0,-1
"I've seen this movie many times, it is AWESOME!!  My favorite Kevin Costner role, you just have to check it out if you like your movies and characters dark and thrilling!",1434412800,"06 16, 2015",5.0,1
"Have not watched it yet, have not had time, but the actor has a good solid reputation.",1426809600,"03 20, 2015",4.0,1
daughters movie,1372204800,"06 26, 2013",3.0,0
very good,1475020800,"09 28, 2016",5.0,1
"I usually enjoy BBC productions, but just couldn't get into this at all.",1472256000,"08 27, 2016",2.0,-1
It's awful and worse acting ever,1406332800,"07 26, 2014",1.0,-1
"Silly, miscast, and all over the place but it does have some spectacular action sequences.",1440115200,"08 21, 2015",3.0,0
Tried too hard.  Predictable.,1441497600,"09 6, 2015",3.0,0
I choose this rating because is absolutely fantastic.I would definitely recommend to my family.I really like everything from these DVD's,1365811200,"04 13, 2013",5.0,1
Since I have heard a lot about Mr. Wahlberg from the news I am sorry I got this video,1426118400,"03 12, 2015",2.0,-1
"Both movies are great, can't go wrong with Franco Nero, great actor. Django one of the best Spaghetti Westerns ever...",1406505600,"07 28, 2014",5.0,1
Great old movie - super actors that can actually ACT and NOT rely on special effects to make a movie,1408924800,"08 25, 2014",5.0,1
Don't bother really the only good thing about this movie is the special effects and there are way to many of them.,1438214400,"07 30, 2015",2.0,-1
