reviewText,unixReviewTime,reviewTime,rating,label
Enjoyed this movie with my family.,1456444800,"02 26, 2016",3.0,0
One of my favorites. Entire cast is excellent and story holds up. I wish vendor had better informed us that this was a PAL only version and would not play in the USA. (We sent it to a friend in Ireland.),1312416000,"08 4, 2011",3.0,0
like it very much proud to have it on dvd. Forest Whitaker one of those good actors he`s had a great film career .,1367452800,"05 2, 2013",4.0,1
"Primarily for Dickens fans, or movie lovers looking to fill out their appreciation for the work of the principal actors.",1489708800,"03 17, 2017",4.0,1
Poor movie,1475452800,"10 3, 2016",1.0,-1
"It was boring, I lost interest after the first 30 min",1469577600,"07 27, 2016",2.0,-1
Very interesting background into making the Matrix movie.  Learned a lot about the photography & the work the actors put into becoming their parts.  It is not a Matrix movie but a movie about making the Matrix movies.,1435881600,"07 3, 2015",3.0,0
not as good as BORAT. Only funny in a few sequences. Don't bother renting this movie. I made a mistake and thought it would be as good as his other movies,1358380800,"01 17, 2013",2.0,-1
"Cool movie of the week, Good actors, creepy special effects. Recommended.",1453248000,"01 20, 2016",4.0,1
"All I can say about the movie is dumb.  There is nothing more I can add to dumb, lame and beyond silly.",1369440000,"05 25, 2013",1.0,-1
love this  women--great concert to own on dvd--wishing she would return to do another tour--,1448841600,"11 30, 2015",5.0,1
"We got this DVD as a hand-me-down from my child's older cousin. I really didn't expect a Barney movie to be at all watchable, but it is. My 2 year old absolutely loves this, so I've seen it repeatedly and don't suffer. It is a cute story with a decent children's plotline and is visually appealing. The young actors are good and quite likeable. It's not as enjoyable as any of the recent Disney or Pixar productions (which have a lot of comic turns for adults as well), but for small children it has everything; a touch of magic, adventure, comedy, warmth, and lively musical numbers. Adults won't love it, but your little ones will! Another asset that's important to me is that there are no real scary moments. My 2 year old is not ready for scares, and that's why he doesn't watch *my* favorite kid's movies yet (toy story, monsters inc, etc.), and he won't be able to enjoy those for a couple of years at least. This movie is exactly what I look for for him right now.",1194480000,"11 8, 2007",5.0,1
"So so, couldn't remember much about it.",1404172800,"07 1, 2014",3.0,0
Nice scenery,1477872000,"10 31, 2016",3.0,0
Very good independent film. Worth watching at least once. May not be a future classic but how many movies are.,1447632000,"11 16, 2015",3.0,0
Truly the masterpiece of the Star Trek Universe. Very good if not excellent acting by actors. I love the very unique way of story arcs crossing over into other episodes. If you truly want to understand good vs evil definitely watch this show.Pure evil is defeated by pure good forces in this series finale.,1416528000,"11 21, 2014",5.0,1
not one of the better coen movies,1469059200,"07 21, 2016",3.0,0
Surprisingly good crime/action-adventure flick.Good actors and good action.,1431993600,"05 19, 2015",5.0,1
Not the best but not the worst,1423440000,"02 9, 2015",3.0,0
Good but not great.  Ending was very good.,1414454400,"10 28, 2014",3.0,0
Not Good,1447200000,"11 11, 2015",1.0,-1
"This is a really, really terrible version of Bronte's classic book. It is absolutely sodden in film-making cliches, shot in a completely unimaginative way, poorly adapted, poorly cast, poorly acted, and extremely poorly directed. The adaption makes a mockery of the fantastic language of the book by making it into a really overly dramatic cliche, with all the obvious things and extremes used. The casting is terrible - Fiennes does his best but is far too Shakespearian for Heathcliff, while Binoche, though a good actress, is a terrible choice for Cathy - with her French accent shining through, and her cute, totally un-wild nature. Also, the transition from children to adults in the film is a real jump and is totally unrealistic - they look about 35 when they are meant to be 15. I watched this with 10 other people who had all read the book and we all just laughed all the way through, because it is such a terrible film and so utterly cliched in the delivery of the lines, in the use of special effects, and so forth. This really is bad - avoid.",1071273600,"12 13, 2003",1.0,-1
"The actors are four of my favorites!  The show was funny and the four friends are characters, each with his own unique charm and charisma.  Comedy with a lot of heart.",1392940800,"02 21, 2014",4.0,1
"Rachel York and the actress playing Bianca are the weak links here. Brent Barrett's 'Fred' ranks with the best, and, as almost always the case. Also, ""Bianca"" the song Porter wrote  knowing it would be cut, but Harold Lang's contract demanded a solo in Act Two, and Lang made this one of the standouts of the original show.  And so it is here. MGM did it better, but tinkered with it a lot- and thank heaven - since it gace us one of the best dabnce numbers in ""From This Moment On"", a otal throwaway here.",1501459200,"07 31, 2017",4.0,1
Don't like to read movies.,1418860800,"12 18, 2014",3.0,0
"With all the great actors in this film, it's amazing that it is so bad.  I couldn't stomach more than 15 minutes before I had to turn it off.",1359331200,"01 28, 2013",1.0,-1
"I expected to dislike this movie. In fact, my wife and kids picked it out -- I would not have chosen it left to my own druthers. To my surprise, this is a funny, clever, well-acted movie about a smart young woman who accepts a punishing role as assistant to a Manhattan style-magazine maven. Of course, I should have expected no less with Meryl Streep playing the unrelentingly cold, brutal fashion queen. Streep is brilliant and shows once again she's the most brilliant actress of her generation. This is my first exposure to Anne Hathaway -- wow! A bright new talent: smart, pretty, credible.",1167264000,"12 28, 2006",4.0,1
"You only saw Godzilla almost at the end. Not worth the price at all,",1411084800,"09 19, 2014",3.0,0
I love all his movies,1430784000,"05 5, 2015",5.0,1
"I was looking forward to it because of the original story but we both thought it lacked everything - drama, humor, pathos, etc.",1374019200,"07 17, 2013",3.0,0
Nice clean movie,1404604800,"07 6, 2014",3.0,0
Mission Impossible is great!! The actors are top notch and the episodes are very well written. I would recommend the original MI series to everyone.,1457568000,"03 10, 2016",5.0,1
"This movie just made me angry.  First, I love Cate Blanchett and she did a great job.  Robert Redford was terribly miscast and it throws off the pace.  I know this was based on the book called Truth....  but it wasn't about truth at all.  They didn't lose their jobs because they were telling the truth they lost them because they ignored the truth  and wanted to create a story, not report it.",1458000000,"03 15, 2016",2.0,-1
"I have always loved this movie and looked for it for a long time on DVD.  I can't compare this movie to any other.This is a timeless movie for the whole family.  If you have children of any age they will love this movie.  Adults, if you don't fall in love with these two precious little boys, you do't have a heart.",1373932800,"07 16, 2013",5.0,1
Ok,1451520000,"12 31, 2015",3.0,0
A generally disappointing episode. The actors are fine. The writers should be replaced.,1424563200,"02 22, 2015",3.0,0
The actors were excellent and it's a very touching story. This is a good clean family movie.,1483574400,"01 5, 2017",4.0,1
"Standard action movie, Pretty good",1436745600,"07 13, 2015",3.0,0
Too old school,1453507200,"01 23, 2016",1.0,-1
Sucks so bad when they waste great talents time like this.,1452211200,"01 8, 2016",2.0,-1
OK MR.B,1459555200,"04 2, 2016",3.0,0
"I love Jennifer Jason Leigh, but this video is not what I expected.  I am sorry, but I love period movies, but I was disappointed.",1354752000,"12 6, 2012",3.0,0
Interesting movie with a strange ending. Enjoyed it but much too long.,1409616000,"09 2, 2014",3.0,0
funny,1461801600,"04 28, 2016",3.0,0
i love the movie and i will continue to buy movies from you and when i fine one i like.,1360022400,"02 5, 2013",5.0,1
ok movie,1478476800,"11 7, 2016",3.0,0
Jason Statham best for this role.,1470787200,"08 10, 2016",3.0,0
"Stupid did not like, there is nothing more to say just an awful movie, the amish should be embarrassed. Like Tim Allen he could do better.",1375660800,"08 5, 2013",2.0,-1
"I like Christian Bale, but not in this flick, just wasn't for me.  I shut it off before the end.",1388707200,"01 3, 2014",2.0,-1
"The stories were interesting, the way things came together was a surprise, and the actors were great.  It's a nice movie to watch when you just want to kick back and relax.  Recommended.",1383350400,"11 2, 2013",5.0,1
it was ok no so good,1416441600,"11 20, 2014",2.0,-1
"TV on DVD simply does not get any better than this.Great writing, great actors, smart stuff!MUST BUY! - ONE OF THE BEST SHOWS OUT THERE at the moment.(and maybe season 4 is the best one yet?)",1227139200,"11 20, 2008",5.0,1
wasn't what I expected,1432598400,"05 26, 2015",2.0,-1
Do not waist you money,1498262400,"06 24, 2017",1.0,-1
"It's pretty good; some people complained, but for a cartoon, it's not bad and has a lot of pretty good actors doing the voices. Story was interesting. Good for those who read the books.",1449360000,"12 6, 2015",4.0,1
"Poor film, poor actors, poor plot, waste of money",1436745600,"07 13, 2015",2.0,-1
